nodeName	gene_name	module	biotype	is_robust_lnc
USP17L16P	USP17L16P	mediumpurple3	unprocessed_pseudogene	False
USP17L18	USP17L18	cyan	protein_coding	False
USP17L2	USP17L2	black	protein_coding	False
USP17L20	USP17L20	cyan	protein_coding	False
USP17L21	USP17L21	steelblue	protein_coding	False
USP17L22	USP17L22	grey60	protein_coding	False
USP17L3	USP17L3	steelblue	protein_coding	False
USP17L4	USP17L4	royalblue	protein_coding	False
USP17L7	USP17L7	saddlebrown	protein_coding	False
USP17L8	USP17L8	tan	protein_coding	False
USP19	USP19	brown	protein_coding	False
USP20	USP20	brown	protein_coding	False
USP21	USP21	brown	protein_coding	False
USP21P1	USP21P1	tan	processed_pseudogene	False
USP22	USP22	brown	protein_coding	False
USP27X	USP27X	brown	protein_coding	False
USP27X-DT	USP27X-DT	brown	lncRNA	True
USP28	USP28	brown	protein_coding	False
USP29	USP29	lightcyan	protein_coding	False
USP3	USP3	blue	protein_coding	False
USP30	USP30	brown	protein_coding	False
USP32	USP32	brown	protein_coding	False
USP32P2	USP32P2	midnightblue	transcribed_unprocessed_pseudogene	False
USP34	USP34	green	protein_coding	False
USP35	USP35	brown	protein_coding	False
USP36	USP36	blue	protein_coding	False
USP37	USP37	green	protein_coding	False
USP38	USP38	green	protein_coding	False
USP39	USP39	brown	protein_coding	False
USP4	USP4	brown	protein_coding	False
USP40	USP40	brown	protein_coding	False
USP42	USP42	brown	protein_coding	False
USP43	USP43	brown	protein_coding	False
USP45	USP45	green	protein_coding	False
USP46	USP46	brown	protein_coding	False
USP46-DT	USP46-DT	brown	lncRNA	True
USP47	USP47	green	protein_coding	False
USP48	USP48	brown	protein_coding	False
USP5	USP5	brown	protein_coding	False
USP51	USP51	brown	protein_coding	False
USP54	USP54	brown	protein_coding	False
USP6NL	USP6NL	blue	protein_coding	False
USP7	USP7	brown	protein_coding	False
USP8	USP8	green	protein_coding	False
USP8P2	USP8P2	darkturquoise	processed_pseudogene	False
USP9X	USP9X	green	protein_coding	False
USPL1	USPL1	green	protein_coding	False
UTF1	UTF1	midnightblue	protein_coding	False
UTP14A	UTP14A	blue	protein_coding	False
UTP14C	UTP14C	grey60	protein_coding	False
UTP18	UTP18	blue	protein_coding	False
UTP20	UTP20	green	protein_coding	False
UTP23	UTP23	green	protein_coding	False
UTP4	UTP4	blue	protein_coding	False
UTP6	UTP6	blue	protein_coding	False
UTRN	UTRN	green	protein_coding	False
UVRAG	UVRAG	brown	protein_coding	False
UVSSA	UVSSA	brown	protein_coding	False
UXS1	UXS1	brown	protein_coding	False
UXT	UXT	blue	protein_coding	False
UXT-AS1	UXT-AS1	brown	lncRNA	True
VAC14	VAC14	brown	protein_coding	False
VAMP1	VAMP1	brown	protein_coding	False
VAMP2	VAMP2	brown	protein_coding	False
VAMP3	VAMP3	brown	protein_coding	False
VAMP4	VAMP4	green	protein_coding	False
VAMP7	VAMP7	green	protein_coding	False
VAPA	VAPA	blue	protein_coding	False
VAPB	VAPB	brown	protein_coding	False
VARS1	VARS1	brown	protein_coding	False
VARS2	VARS2	brown	protein_coding	False
VASH1	VASH1	brown	protein_coding	False
VASH2	VASH2	brown	protein_coding	False
VASN	VASN	brown	protein_coding	False
VAT1	VAT1	brown	protein_coding	False
VAV2	VAV2	brown	protein_coding	False
VAX1	VAX1	magenta	protein_coding	False
VCF1	VCF1	brown	protein_coding	False
VCF2	VCF2	brown	protein_coding	False
VCL	VCL	blue	protein_coding	False
VCP	VCP	blue	protein_coding	False
VCPIP1	VCPIP1	green	protein_coding	False
VCX	VCX	orange	protein_coding	False
VCX3A	VCX3A	magenta	protein_coding	False
VCX3B	VCX3B	darkolivegreen	protein_coding	False
VDAC1	VDAC1	blue	protein_coding	False
VDAC1P11	VDAC1P11	midnightblue	processed_pseudogene	False
VDAC1P12	VDAC1P12	tan	processed_pseudogene	False
VDAC1P13	VDAC1P13	saddlebrown	processed_pseudogene	False
VDAC1P7	VDAC1P7	sienna3	processed_pseudogene	False
VDAC2	VDAC2	brown	protein_coding	False
VDAC2P3	VDAC2P3	lightsteelblue1	processed_pseudogene	False
VDAC3	VDAC3	brown	protein_coding	False
VDAC3P1	VDAC3P1	pink	processed_pseudogene	False
VEGFB	VEGFB	brown	protein_coding	False
VEGFD	VEGFD	blue	protein_coding	False
VENTX	VENTX	midnightblue	protein_coding	False
VENTXP6	VENTXP6	salmon	processed_pseudogene	False
VENTXP7	VENTXP7	black	processed_pseudogene	False
VEPH1	VEPH1	darkorange	protein_coding	False
VEZF1	VEZF1	brown	protein_coding	False
VEZF1P1	VEZF1P1	greenyellow	processed_pseudogene	False
VEZT	VEZT	green	protein_coding	False
VGLL1	VGLL1	plum1	protein_coding	False
VGLL4	VGLL4	brown	protein_coding	False
VHL	VHL	blue	protein_coding	False
VILL	VILL	brown	protein_coding	False
VIM	VIM	brown	protein_coding	False
VIM-AS1	VIM-AS1	brown	lncRNA	True
VIP	VIP	lightcyan	protein_coding	False
VIPAS39	VIPAS39	brown	protein_coding	False
VIRMA	VIRMA	brown	protein_coding	False
VIT	VIT	lightsteelblue1	protein_coding	False
VKORC1	VKORC1	blue	protein_coding	False
VKORC1L1	VKORC1L1	brown	protein_coding	False
VLDLR-AS1	VLDLR-AS1	brown	lncRNA	True
VMAC	VMAC	brown	protein_coding	False
VMO1	VMO1	magenta	protein_coding	False
VN1R110P	VN1R110P	lightyellow	processed_pseudogene	False
VN1R17P	VN1R17P	grey60	processed_pseudogene	False
VN1R18P	VN1R18P	royalblue	processed_pseudogene	False
VN1R2	VN1R2	greenyellow	protein_coding	False
VN1R20P	VN1R20P	pink	unitary_pseudogene	False
VN1R3	VN1R3	sienna3	unitary_pseudogene	False
VN1R33P	VN1R33P	purple	unitary_pseudogene	False
VN1R34P	VN1R34P	paleturquoise	unitary_pseudogene	False
VN1R4	VN1R4	steelblue	protein_coding	False
VN1R5	VN1R5	greenyellow	protein_coding	False
VN1R78P	VN1R78P	purple	unprocessed_pseudogene	False
VN1R80P	VN1R80P	skyblue	unprocessed_pseudogene	False
VN1R82P	VN1R82P	orange	unprocessed_pseudogene	False
VN1R84P	VN1R84P	midnightblue	unprocessed_pseudogene	False
VN1R87P	VN1R87P	midnightblue	unprocessed_pseudogene	False
VN1R90P	VN1R90P	greenyellow	unprocessed_pseudogene	False
VN1R93P	VN1R93P	greenyellow	unprocessed_pseudogene	False
VN1R9P	VN1R9P	skyblue	processed_pseudogene	False
VN2R19P	VN2R19P	pink	transcribed_unitary_pseudogene	False
VN2R1P	VN2R1P	pink	unitary_pseudogene	False
VN2R3P	VN2R3P	saddlebrown	unitary_pseudogene	False
VOPP1	VOPP1	blue	protein_coding	False
VPS11	VPS11	brown	protein_coding	False
VPS13A	VPS13A	green	protein_coding	False
VPS13B	VPS13B	green	protein_coding	False
VPS13B-DT	VPS13B-DT	brown	lncRNA	True
VPS13C	VPS13C	green	protein_coding	False
VPS13D	VPS13D	brown	protein_coding	False
VPS16	VPS16	blue	protein_coding	False
VPS18	VPS18	brown	protein_coding	False
VPS25	VPS25	blue	protein_coding	False
VPS25P1	VPS25P1	skyblue3	processed_pseudogene	False
VPS26A	VPS26A	green	protein_coding	False
VPS26AP1	VPS26AP1	orange	processed_pseudogene	False
VPS26B	VPS26B	brown	protein_coding	False
VPS26BP1	VPS26BP1	sienna3	processed_pseudogene	False
VPS26C	VPS26C	brown	protein_coding	False
VPS28	VPS28	brown	protein_coding	False
VPS29	VPS29	brown	protein_coding	False
VPS33A	VPS33A	brown	protein_coding	False
VPS33B	VPS33B	brown	protein_coding	False
VPS35L	VPS35L	brown	protein_coding	False
VPS35P1	VPS35P1	midnightblue	unprocessed_pseudogene	False
VPS37A	VPS37A	green	protein_coding	False
VPS37B	VPS37B	blue	protein_coding	False
VPS37C	VPS37C	blue	protein_coding	False
VPS37D	VPS37D	brown	protein_coding	False
VPS39	VPS39	brown	protein_coding	False
VPS41	VPS41	green	protein_coding	False
VPS45	VPS45	blue	protein_coding	False
VPS4A	VPS4A	blue	protein_coding	False
VPS50	VPS50	green	protein_coding	False
VPS51	VPS51	brown	protein_coding	False
VPS51P7	VPS51P7	darkgrey	processed_pseudogene	False
VPS52	VPS52	brown	protein_coding	False
VPS53	VPS53	blue	protein_coding	False
VPS72	VPS72	brown	protein_coding	False
VPS8	VPS8	brown	protein_coding	False
VPS9D1	VPS9D1	brown	protein_coding	False
VPS9D1-AS1	VPS9D1-AS1	blue	lncRNA	True
VRK1	VRK1	green	protein_coding	False
VRK2	VRK2	green	protein_coding	False
VRK3	VRK3	brown	protein_coding	False
VSIG10L	VSIG10L	brown	protein_coding	False
VSIG2	VSIG2	black	protein_coding	False
VSTM1	VSTM1	darkolivegreen	protein_coding	False
VSTM2B	VSTM2B	salmon	protein_coding	False
VSTM4	VSTM4	pink	protein_coding	False
VSTM5	VSTM5	grey60	protein_coding	False
VTCN1	VTCN1	lightyellow	protein_coding	False
VTI1A	VTI1A	brown	protein_coding	False
VTI1B	VTI1B	brown	protein_coding	False
VWA1	VWA1	brown	protein_coding	False
VWA3A	VWA3A	darkolivegreen	protein_coding	False
VWA3B	VWA3B	lightcyan	protein_coding	False
VWC2	VWC2	salmon	protein_coding	False
WAC	WAC	green	protein_coding	False
WAC-AS1	WAC-AS1	brown	lncRNA	True
WAPL	WAPL	green	protein_coding	False
WAPL-DT	WAPL-DT	brown	lncRNA	True
WARS2	WARS2	blue	protein_coding	False
WARS2-AS1	WARS2-AS1	brown	lncRNA	True
WASF1	WASF1	brown	protein_coding	False
WASF2	WASF2	brown	protein_coding	False
WASF3	WASF3	blue	protein_coding	False
WASH2P	WASH2P	brown	lncRNA	True
WASH4P	WASH4P	blue	unprocessed_pseudogene	False
WASH6P	WASH6P	brown	protein_coding	False
WASH7P	WASH7P	brown	unprocessed_pseudogene	False
WASH8P	WASH8P	brown	unprocessed_pseudogene	False
WASH9P	WASH9P	brown	unprocessed_pseudogene	False
WASHC1	WASHC1	brown	protein_coding	False
WASHC2A	WASHC2A	blue	protein_coding	False
WASHC2C	WASHC2C	brown	protein_coding	False
WASHC3	WASHC3	brown	protein_coding	False
WASHC4	WASHC4	green	protein_coding	False
WASHC5	WASHC5	brown	protein_coding	False
WASL	WASL	blue	protein_coding	False
WASL-DT	WASL-DT	blue	lncRNA	True
WBP1	WBP1	brown	protein_coding	False
WBP11	WBP11	brown	protein_coding	False
WBP11P2	WBP11P2	cyan	processed_pseudogene	False
WBP11P3	WBP11P3	black	processed_pseudogene	False
WBP1L	WBP1L	brown	protein_coding	False
WBP1LP8	WBP1LP8	black	processed_pseudogene	False
WBP2	WBP2	brown	protein_coding	False
WBP2NL	WBP2NL	brown	protein_coding	False
WBP4	WBP4	green	protein_coding	False
WDCP	WDCP	blue	protein_coding	False
WDFY1	WDFY1	green	protein_coding	False
WDHD1	WDHD1	green	protein_coding	False
WDPCP	WDPCP	brown	protein_coding	False
WDR1	WDR1	blue	protein_coding	False
WDR11	WDR11	blue	protein_coding	False
WDR12	WDR12	blue	protein_coding	False
WDR13	WDR13	blue	protein_coding	False
WDR17	WDR17	green	protein_coding	False
WDR18	WDR18	blue	protein_coding	False
WDR20	WDR20	blue	protein_coding	False
WDR24	WDR24	brown	protein_coding	False
WDR25	WDR25	blue	protein_coding	False
WDR3	WDR3	blue	protein_coding	False
WDR31	WDR31	brown	protein_coding	False
WDR33	WDR33	brown	protein_coding	False
WDR35	WDR35	green	protein_coding	False
WDR4	WDR4	blue	protein_coding	False
WDR44	WDR44	brown	protein_coding	False
WDR45	WDR45	blue	protein_coding	False
WDR45B	WDR45B	blue	protein_coding	False
WDR45P1	WDR45P1	greenyellow	processed_pseudogene	False
WDR46	WDR46	blue	protein_coding	False
WDR5	WDR5	brown	protein_coding	False
WDR53	WDR53	brown	protein_coding	False
WDR53P1	WDR53P1	magenta	processed_pseudogene	False
WDR54	WDR54	brown	protein_coding	False
WDR59	WDR59	blue	protein_coding	False
WDR5B	WDR5B	brown	protein_coding	False
WDR5B-DT	WDR5B-DT	brown	lncRNA	True
WDR6	WDR6	blue	protein_coding	False
WDR62	WDR62	blue	protein_coding	False
WDR7	WDR7	brown	protein_coding	False
WDR70	WDR70	brown	protein_coding	False
WDR72	WDR72	salmon	protein_coding	False
WDR73	WDR73	blue	protein_coding	False
WDR74	WDR74	blue	protein_coding	False
WDR75	WDR75	green	protein_coding	False
WDR76	WDR76	brown	protein_coding	False
WDR77	WDR77	blue	protein_coding	False
WDR81	WDR81	blue	protein_coding	False
WDR82	WDR82	brown	protein_coding	False
WDR82P2	WDR82P2	darkorange	processed_pseudogene	False
WDR83	WDR83	blue	protein_coding	False
WDR83OS	WDR83OS	blue	protein_coding	False
WDR89	WDR89	green	protein_coding	False
WDR91	WDR91	brown	protein_coding	False
WDR93	WDR93	lightcyan	protein_coding	False
WDR97	WDR97	brown	protein_coding	False
WDSUB1	WDSUB1	brown	protein_coding	False
WDTC1	WDTC1	brown	protein_coding	False
WEE1P1	WEE1P1	pink	processed_pseudogene	False
WEE1P2	WEE1P2	violet	transcribed_processed_pseudogene	False
WEE2	WEE2	darkturquoise	protein_coding	False
WEE2-AS1	WEE2-AS1	brown	lncRNA	True
WFDC1	WFDC1	white	protein_coding	False
WFDC10B	WFDC10B	darkolivegreen	protein_coding	False
WFDC21P	WFDC21P	darkmagenta	transcribed_unitary_pseudogene	False
WFDC6	WFDC6	white	protein_coding	False
WFIKKN2	WFIKKN2	magenta	protein_coding	False
WHAMM	WHAMM	blue	protein_coding	False
WIPF2	WIPF2	brown	protein_coding	False
WIPF3	WIPF3	violet	protein_coding	False
WIPI1	WIPI1	blue	protein_coding	False
WIPI2	WIPI2	brown	protein_coding	False
WIZ	WIZ	brown	protein_coding	False
WLS	WLS	blue	protein_coding	False
WNK1	WNK1	brown	protein_coding	False
WNK2	WNK2	brown	protein_coding	False
WNK3	WNK3	green	protein_coding	False
WNT1	WNT1	darkmagenta	protein_coding	False
WNT10A	WNT10A	green	protein_coding	False
WNT10B	WNT10B	blue	protein_coding	False
WNT16	WNT16	steelblue	protein_coding	False
WNT3	WNT3	brown	protein_coding	False
WNT3A	WNT3A	darkolivegreen	protein_coding	False
WNT6	WNT6	brown	protein_coding	False
WNT8B	WNT8B	violet	protein_coding	False
WNT9A	WNT9A	brown	protein_coding	False
WRAP53	WRAP53	brown	protein_coding	False
WRAP73	WRAP73	brown	protein_coding	False
WRN	WRN	green	protein_coding	False
WRNIP1	WRNIP1	brown	protein_coding	False
WSB2	WSB2	brown	protein_coding	False
WSCD1	WSCD1	black	protein_coding	False
WTIP	WTIP	brown	protein_coding	False
WWC1	WWC1	blue	protein_coding	False
WWC2	WWC2	green	protein_coding	False
WWC2-AS2	WWC2-AS2	brown	lncRNA	True
WWC3	WWC3	brown	protein_coding	False
WWOX	WWOX	brown	protein_coding	False
WWP1	WWP1	green	protein_coding	False
XAB2	XAB2	brown	protein_coding	False
XAGE3	XAGE3	darkturquoise	protein_coding	False
XCL1	XCL1	lightcyan	protein_coding	False
XCL2	XCL2	lightyellow	protein_coding	False
XCR1	XCR1	salmon	protein_coding	False
XG	XG	lightgreen	protein_coding	False
XIAP	XIAP	blue	protein_coding	False
XIAPP1	XIAPP1	yellowgreen	processed_pseudogene	False
XIAPP2	XIAPP2	grey60	processed_pseudogene	False
XIAPP3	XIAPP3	magenta	processed_pseudogene	False
XIRP2	XIRP2	darkorange	protein_coding	False
XKR4	XKR4	salmon	protein_coding	False
XKR5	XKR5	saddlebrown	protein_coding	False
XKR8	XKR8	brown	protein_coding	False
XPA	XPA	blue	protein_coding	False
XPC	XPC	brown	protein_coding	False
XPNPEP1	XPNPEP1	blue	protein_coding	False
XPO1	XPO1	green	protein_coding	False
XPO5	XPO5	blue	protein_coding	False
XPO6	XPO6	blue	protein_coding	False
XPO7	XPO7	brown	protein_coding	False
XPOT	XPOT	brown	protein_coding	False
XPR1	XPR1	brown	protein_coding	False
XRCC1	XRCC1	brown	protein_coding	False
XRCC3	XRCC3	blue	protein_coding	False
XRCC4	XRCC4	green	protein_coding	False
XRCC5	XRCC5	blue	protein_coding	False
XRCC6	XRCC6	blue	protein_coding	False
XRCC6P1	XRCC6P1	purple	processed_pseudogene	False
XRCC6P5	XRCC6P5	yellowgreen	processed_pseudogene	False
XRN1	XRN1	green	protein_coding	False
XRN2	XRN2	blue	protein_coding	False
XRRA1	XRRA1	brown	protein_coding	False
XXYLT1	XXYLT1	blue	protein_coding	False
XYLB	XYLB	brown	protein_coding	False
XYLT2	XYLT2	blue	protein_coding	False
YARS1	YARS1	brown	protein_coding	False
YARS2	YARS2	brown	protein_coding	False
YBEY	YBEY	brown	protein_coding	False
YBX1	YBX1	blue	protein_coding	False
YBX1P2	YBX1P2	brown	processed_pseudogene	False
YBX1P5	YBX1P5	darkmagenta	processed_pseudogene	False
YBX1P7	YBX1P7	grey60	processed_pseudogene	False
YBX1P8	YBX1P8	greenyellow	processed_pseudogene	False
YBX2	YBX2	brown	protein_coding	False
YBX3	YBX3	blue	protein_coding	False
YDJC	YDJC	blue	protein_coding	False
YEATS2	YEATS2	brown	protein_coding	False
YEATS4	YEATS4	brown	protein_coding	False
YES1	YES1	green	protein_coding	False
YES1P1	YES1P1	cyan	processed_pseudogene	False
YIF1A	YIF1A	brown	protein_coding	False
YIF1B	YIF1B	blue	protein_coding	False
YIPF1	YIPF1	brown	protein_coding	False
YIPF2	YIPF2	blue	protein_coding	False
YIPF3	YIPF3	blue	protein_coding	False
YIPF4	YIPF4	brown	protein_coding	False
YJEFN3	YJEFN3	brown	protein_coding	False
YJU2	YJU2	brown	protein_coding	False
YJU2B	YJU2B	brown	protein_coding	False
YKT6	YKT6	blue	protein_coding	False
YLPM1	YLPM1	brown	protein_coding	False
YME1L1P1	YME1L1P1	sienna3	unprocessed_pseudogene	False
YOD1	YOD1	green	protein_coding	False
YPEL1	YPEL1	brown	protein_coding	False
YPEL3	YPEL3	brown	protein_coding	False
YPEL5P2	YPEL5P2	midnightblue	processed_pseudogene	False
YRDC	YRDC	blue	protein_coding	False
YRDCP2	YRDCP2	greenyellow	processed_pseudogene	False
YTHDC2	YTHDC2	green	protein_coding	False
YTHDF1	YTHDF1	blue	protein_coding	False
YTHDF1P1	YTHDF1P1	darkgreen	processed_pseudogene	False
YTHDF2	YTHDF2	brown	protein_coding	False
YTHDF3	YTHDF3	green	protein_coding	False
YTHDF3-DT	YTHDF3-DT	brown	lncRNA	True
YWHAB	YWHAB	blue	protein_coding	False
YWHAE	YWHAE	brown	protein_coding	False
YWHAG	YWHAG	blue	protein_coding	False
YWHAH	YWHAH	blue	protein_coding	False
YWHAQ	YWHAQ	blue	protein_coding	False
YWHAQP5	YWHAQP5	midnightblue	processed_pseudogene	False
YWHAQP6	YWHAQP6	greenyellow	processed_pseudogene	False
YWHAZ	YWHAZ	blue	protein_coding	False
YWHAZP7	YWHAZP7	purple	processed_pseudogene	False
YY1	YY1	brown	protein_coding	False
YY1AP1	YY1AP1	brown	protein_coding	False
YY1P2	YY1P2	salmon	processed_pseudogene	False
ZACN	ZACN	blue	protein_coding	False
ZAN	ZAN	magenta	protein_coding	False
ZBED2	ZBED2	cyan	protein_coding	False
ZBED3	ZBED3	brown	protein_coding	False
ZBED3-AS1	ZBED3-AS1	brown	lncRNA	True
ZBED4	ZBED4	brown	protein_coding	False
ZBED5	ZBED5	green	protein_coding	False
ZBED5-AS1	ZBED5-AS1	brown	lncRNA	True
ZBP1	ZBP1	purple	protein_coding	False
ZBTB1	ZBTB1	green	protein_coding	False
ZBTB11	ZBTB11	green	protein_coding	False
ZBTB11-AS1	ZBTB11-AS1	blue	lncRNA	True
ZBTB12	ZBTB12	blue	protein_coding	False
ZBTB14	ZBTB14	brown	protein_coding	False
ZBTB17	ZBTB17	brown	protein_coding	False
ZBTB22	ZBTB22	brown	protein_coding	False
ZBTB24	ZBTB24	brown	protein_coding	False
ZBTB25	ZBTB25	brown	protein_coding	False
ZBTB2P1	ZBTB2P1	tan	processed_pseudogene	False
ZBTB33	ZBTB33	green	protein_coding	False
ZBTB37	ZBTB37	green	protein_coding	False
ZBTB38	ZBTB38	green	protein_coding	False
ZBTB39	ZBTB39	blue	protein_coding	False
ZBTB4	ZBTB4	brown	protein_coding	False
ZBTB40	ZBTB40	brown	protein_coding	False
ZBTB41	ZBTB41	green	protein_coding	False
ZBTB42	ZBTB42	brown	protein_coding	False
ZBTB44	ZBTB44	green	protein_coding	False
ZBTB45	ZBTB45	brown	protein_coding	False
ZBTB46	ZBTB46	brown	protein_coding	False
ZBTB47	ZBTB47	blue	protein_coding	False
ZBTB47-AS1	ZBTB47-AS1	green	lncRNA	True
ZBTB48	ZBTB48	brown	protein_coding	False
ZBTB5	ZBTB5	brown	protein_coding	False
ZBTB6	ZBTB6	green	protein_coding	False
ZBTB7A	ZBTB7A	brown	protein_coding	False
ZBTB7B	ZBTB7B	brown	protein_coding	False
ZBTB8A	ZBTB8A	brown	protein_coding	False
ZBTB8B	ZBTB8B	brown	protein_coding	False
ZBTB8OS	ZBTB8OS	blue	protein_coding	False
ZBTB8OSP1	ZBTB8OSP1	pink	processed_pseudogene	False
ZBTB9	ZBTB9	blue	protein_coding	False
ZC2HC1A	ZC2HC1A	green	protein_coding	False
ZC2HC1C	ZC2HC1C	brown	protein_coding	False
ZC3H10	ZC3H10	brown	protein_coding	False
ZC3H13	ZC3H13	green	protein_coding	False
ZC3H14	ZC3H14	green	protein_coding	False
ZC3H15	ZC3H15	green	protein_coding	False
ZC3H18	ZC3H18	blue	protein_coding	False
ZC3H3	ZC3H3	brown	protein_coding	False
ZC3H7B	ZC3H7B	blue	protein_coding	False
ZC3HC1	ZC3HC1	brown	protein_coding	False
ZC4H2	ZC4H2	blue	protein_coding	False
ZCCHC10	ZCCHC10	green	protein_coding	False
ZCCHC17	ZCCHC17	blue	protein_coding	False
ZCCHC24	ZCCHC24	brown	protein_coding	False
ZCCHC3	ZCCHC3	blue	protein_coding	False
ZCCHC4	ZCCHC4	brown	protein_coding	False
ZCCHC8	ZCCHC8	blue	protein_coding	False
ZCCHC9	ZCCHC9	blue	protein_coding	False
ZCRB1	ZCRB1	brown	protein_coding	False
ZCWPW1	ZCWPW1	brown	protein_coding	False
ZDHHC1	ZDHHC1	brown	protein_coding	False
ZDHHC12	ZDHHC12	brown	protein_coding	False
ZDHHC12-DT	ZDHHC12-DT	brown	lncRNA	True
ZDHHC14	ZDHHC14	brown	protein_coding	False
ZDHHC16	ZDHHC16	blue	protein_coding	False
ZDHHC17	ZDHHC17	green	protein_coding	False
ZDHHC18	ZDHHC18	brown	protein_coding	False
ZDHHC2	ZDHHC2	green	protein_coding	False
ZDHHC20	ZDHHC20	green	protein_coding	False
ZDHHC21	ZDHHC21	green	protein_coding	False
ZDHHC24	ZDHHC24	brown	protein_coding	False
ZDHHC3	ZDHHC3	blue	protein_coding	False
ZDHHC4	ZDHHC4	brown	protein_coding	False
ZDHHC4P1	ZDHHC4P1	pink	processed_pseudogene	False
ZDHHC5	ZDHHC5	blue	protein_coding	False
ZDHHC8	ZDHHC8	brown	protein_coding	False
ZDHHC9	ZDHHC9	blue	protein_coding	False
ZEB1	ZEB1	green	protein_coding	False
ZEB1-AS1	ZEB1-AS1	brown	lncRNA	True
ZEBTR	ZEBTR	brown	lncRNA	True
ZER1	ZER1	brown	protein_coding	False
ZFAND1	ZFAND1	green	protein_coding	False
ZFAND2A	ZFAND2A	blue	protein_coding	False
ZFAND2A-DT	ZFAND2A-DT	brown	lncRNA	True
ZFAND2B	ZFAND2B	brown	protein_coding	False
ZFAND3	ZFAND3	brown	protein_coding	False
ZFAND4	ZFAND4	brown	protein_coding	False
ZFAND6P1	ZFAND6P1	pink	processed_pseudogene	False
ZFAS1	ZFAS1	brown	lncRNA	True
ZFAT	ZFAT	blue	protein_coding	False
ZFC3H1	ZFC3H1	green	protein_coding	False
ZFHX2	ZFHX2	brown	protein_coding	False
ZFHX3-AS1	ZFHX3-AS1	brown	lncRNA	True
ZFP1	ZFP1	green	protein_coding	False
ZFP14	ZFP14	brown	protein_coding	False
ZFP2	ZFP2	brown	protein_coding	False
ZFP28	ZFP28	brown	protein_coding	False
ZFP3	ZFP3	brown	protein_coding	False
ZFP30	ZFP30	brown	protein_coding	False
ZFP37	ZFP37	green	protein_coding	False
ZFP41	ZFP41	brown	protein_coding	False
ZFP42	ZFP42	brown	protein_coding	False
ZFP62	ZFP62	brown	protein_coding	False
ZFP64	ZFP64	brown	protein_coding	False
ZFP69	ZFP69	brown	protein_coding	False
ZFP69B	ZFP69B	brown	protein_coding	False
ZFP90	ZFP90	brown	protein_coding	False
ZFP91	ZFP91	blue	protein_coding	False
ZFP91P1	ZFP91P1	white	processed_pseudogene	False
ZFP92	ZFP92	purple	protein_coding	False
ZFPL1	ZFPL1	brown	protein_coding	False
ZFPM1	ZFPM1	brown	protein_coding	False
ZFR2	ZFR2	brown	protein_coding	False
ZFTRAF1	ZFTRAF1	brown	protein_coding	False
ZFX	ZFX	green	protein_coding	False
ZFY	ZFY	salmon	protein_coding	False
ZFYVE1	ZFYVE1	brown	protein_coding	False
ZFYVE16	ZFYVE16	green	protein_coding	False
